"Series Description","Finance rate on consumer installment loans at commercial banks, new autos 48 month loan; not seasonally adjusted","Finance rate on consumer installment loans at commercial banks, new autos 60 month loan; not seasonally adjusted","Finance rate on personal loans at commercial banks, 24 month loan; not seasonally adjusted","Commercial bank interest rate on credit card plans, all accounts; not seasonally adjusted","Commercial bank interest rate on credit card plans, accounts assessed interest; not seasonally adjusted","New car average finance rate at auto finance companies, not seasonally adjusted (discontinued after January 2011)","Weighted-average maturity of new car loans at auto finance companies, not seasonally adjusted (discontinued after January 2011)","Loan-to-value ratio of new car loans at auto finance companies, not seasonally adjusted (discontinued after January 2011)","Average amount financed for new car loans at auto finance companies, not seasonally adjusted (discontinued after January 2011)","Average maturity of new car loans at finance companies, amount of finance weighted, not seasonally adjusted","Average finance rate of new car loans at finance companies, amount of finance weighted, not seasonally adjusted","Average amount financed for new car loans at finance companies, not seasonally adjusted","Percent change of total consumer credit, seasonally adjusted at an annual rate","Percent change of total revolving consumer credit, seasonally adjusted at an annual rate","Percent change of total nonrevolving consumer credit, seasonally adjusted at an annual rate","Total consumer credit owned and securitized, seasonally adjusted level","Revolving consumer credit owned and securitized, seasonally adjusted level","Nonrevolving consumer credit owned and securitized, seasonally adjusted level","Total consumer credit owned and securitized, not seasonally adjusted level","Total consumer loans owned by depository institutions, not seasonally adjusted level","Total consumer loans owned by commercial banks, not seasonally adjusted level (discontinued after February 2011)","Total consumer loans owned by savings institutions, not seasonally adjusted level (discontinued after February 2011)","Total consumer loans owned by finance companies, not seasonally adjusted level","Total consumer loans owned by credit unions, not seasonally adjusted level","Total consumer loans owned by federal government, not seasonally adjusted level","Total consumer loans owned by nonprofit and educational institutions, not seasonally adjusted level","Total consumer loans owned by nonfinancial business, not seasonally adjusted level","Securitized total consumer loans, not seasonally adjusted level","Revolving consumer credit owned and securitized, not seasonally adjusted level","Consumer revolving credit owned by depository institutions, not seasonally adjusted level","Consumer revolving credit owned by commercial banks, not seasonally adjusted level (discontinued after February 2011)","Consumer revolving credit owned by savings institutions, not seasonally adjusted level (discontinued after February 2011)","Consumer revolving credit owned by finance companies, not seasonally adjusted level","Consumer revolving credit owned by credit unions, not seasonally adjusted level","Consumer revolving credit owned by nonfinancial business, not seasonally adjusted level","Securitized consumer revolving credit, not seasonally adjusted level","Nonrevolving consumer credit owned and securitized, not seasonally adjusted level","Nonrevolving consumer loans owned by depository institutions, not seasonally adjusted level","Nonrevolving consumer loans owned by commercial banks, not seasonally adjusted level (discontinued after February 2011)","Nonrevolving consumer loans owned by savings institutions, not seasonally adjusted level (discontinued after February 2011)","Nonrevolving consumer loans owned by finance companies, not seasonally adjusted level","Nonrevolving consumer loans owned by credit unions, not seasonally adjusted level","Nonrevolving consumer loans owned by federal government, not seasonally adjusted level","Nonrevolving consumer loans owned by nonprofit and educational institutions, not seasonally adjusted level","Nonrevolving consumer loans owned by nonfinancial business, not seasonally adjusted level","Securitized consumer nonrevolving credit, not seasonally adjusted level","Student loans owned and securitized, not seasonally adjusted level","Motor vehicle loans owned and securitized, not seasonally adjusted level","Total consumer credit owned and securitized, seasonally adjusted flow, monthly rate","Revolving consumer credit owned and securitized, seasonally adjusted flow, monthly rate","Nonrevolving consumer credit owned and securitized, seasonally adjusted flow, monthly rate","Total consumer credit owned and securitized, not seasonally adjusted flow, monthly rate","Total consumer loans owned by depository institutions, not seasonally adjusted flow, monthly rate","Total consumer loans owned by commercial banks, not seasonally adjusted flow, monthly rate (discontinued after February 2011)","Total consumer loans owned by savings institutions, not seasonally adjusted flow, monthly rate (discontinued after February 2011)","Total consumer loans owned by finance companies, not seasonally adjusted flow, monthly rate","Total consumer loans owned by credit unions, not seasonally adjusted flow, monthly rate","Total consumer loans owned by federal government, not seasonally adjusted flow, monthly rate","Total consumer loans owned by nonprofit and educational institutions, not seasonally adjusted flow, monthly rate","Total consumer loans owned by nonfinancial business, not seasonally adjusted flow, monthly rate","Securitized total consumer loans, not seasonally adjusted flow, monthly rate","Revolving consumer credit owned and securitized, not seasonally adjusted flow, monthly rate","Consumer revolving credit owned by depository institutions, not seasonally adjusted flow, monthly rate","Consumer revolving credit owned by commercial banks, not seasonally adjusted flow, monthly rate (discontinued after February 2011)","Consumer revolving credit owned by savings institutions, not seasonally adjusted flow, monthly rate (discontinued after February 2011)","Consumer revolving credit owned by finance companies, not seasonally adjusted flow, monthly rate","Consumer revolving credit owned by credit unions, not seasonally adjusted flow, monthly rate","Consumer revolving credit owned by nonfinancial business, not seasonally adjusted flow, monthly rate","Securitized consumer revolving credit, not seasonally adjusted flow, monthly rate","Nonrevolving consumer credit owned and securitized, not seasonally adjusted flow, monthly rate","Nonrevolving consumer loans owned by depository institutions, not seasonally adjusted flow, monthly rate","Nonrevolving consumer loans owned by commercial banks, not seasonally adjusted flow, monthly rate (discontinued after February 2011)","Nonrevolving consumer loans owned by savings institutions, not seasonally adjusted flow, monthly rate (discontinued after February 2011)","Nonrevolving consumer loans owned by finance companies, not seasonally adjusted flow, monthly rate","Nonrevolving consumer loans owned by credit unions, not seasonally adjusted flow, monthly rate","Nonrevolving consumer loans owned by federal government, not seasonally adjusted flow, monthly rate","Nonrevolving consumer loans owned by nonprofit and educational institutions, not seasonally adjusted flow, monthly rate","Nonrevolving consumer loans owned by nonfinancial business, not seasonally adjusted flow, monthly rate","Securitized consumer nonrevolving credit, not seasonally adjusted flow, monthly rate","Student loans owned and securitized, not seasonally adjusted flow, monthly rate","Motor vehicle loans owned and securitized, not seasonally adjusted flow, monthly rate"
1991-04,ND,,ND,,,13.14,55.40,87.00,11993.00,,,,-0.79,9.25,-5.21,807818.95,248743.89,559075.06,802183.54,420159.00,371625.00,48534.00,127463.00,88528.00,20288.54,,62722.00,83023.00,245646.00,137072.00,128230.00,8842.00,16420.00,5728.00,38338.00,48088.00,556537.54,283087.00,243395.00,39692.00,111043.00,82800.00,20288.54,,24384.00,34935.00,,ND,-532.88,1903.13,-2436.01,-23.46,-73.00,1126.00,-1199.00,601.00,53.00,161.54,,-538.00,-228.00,1739.00,1401.00,1707.00,-306.00,215.00,191.00,-416.00,348.00,-1762.46,-1474.00,-581.00,-893.00,386.00,-138.00,161.54,,-122.00,-576.00,,ND
1991-05,11.28,,15.16,,,12.95,55.40,87.00,12204.00,,,,0.02,10.55,-4.67,807832.16,250931.03,556901.14,801636.46,417532.00,370112.00,47420.00,127762.00,88351.00,20455.46,,61694.00,85842.00,247851.00,137140.00,128585.00,8555.00,16635.00,5903.00,37234.00,50939.00,553785.46,280392.00,241527.00,38865.00,111127.00,82448.00,20455.46,,24460.00,34903.00,,ND,13.21,2187.14,-2173.93,-547.08,-2627.00,-1513.00,-1114.00,299.00,-177.00,166.92,,-1028.00,2819.00,2205.00,68.00,355.00,-287.00,215.00,175.00,-1104.00,2851.00,-2752.08,-2695.00,-1868.00,-827.00,84.00,-352.00,166.92,,76.00,-32.00,,ND
1991-06,ND,,ND,,,12.77,55.50,88.00,12343.00,,,,-2.73,6.29,-6.79,805994.66,252246.44,553748.22,801306.00,414929.00,368385.00,46544.00,127477.00,88520.00,20617.00,,61152.00,88611.00,249675.00,135276.00,126961.00,8315.00,16850.00,6102.00,36835.00,54612.00,551631.00,279653.00,241424.00,38229.00,110627.00,82418.00,20617.00,,24317.00,33999.00,,269104.00,-1837.50,1315.41,-3152.91,-330.46,-2603.00,-1727.00,-876.00,-285.00,169.00,161.54,,-542.00,2769.00,1824.00,-1864.00,-1624.00,-240.00,215.00,199.00,-399.00,3673.00,-2154.46,-739.00,-103.00,-636.00,-500.00,-30.00,161.54,,-143.00,-904.00,,-2097.33
1991-07,ND,,ND,,,12.55,55.50,88.00,12572.00,,,,-2.93,7.01,-7.46,804027.56,253720.26,550307.30,799429.22,414052.00,368452.00,45600.00,127316.00,88117.00,20668.22,,60838.00,88438.00,250928.00,136167.00,127818.00,8349.00,17065.00,6260.00,36684.00,54752.00,548501.22,277885.00,240634.00,37251.00,110251.00,81857.00,20668.22,,24154.00,33686.00,,ND,-1967.10,1473.82,-3440.92,-1876.78,-877.00,67.00,-944.00,-161.00,-403.00,51.22,,-314.00,-173.00,1253.00,891.00,857.00,34.00,215.00,158.00,-151.00,140.00,-3129.78,-1768.00,-790.00,-978.00,-376.00,-561.00,51.22,,-163.00,-313.00,,ND
1991-08,11.06,,15.24,,,12.40,55.40,88.00,12518.00,,,,-2.99,10.28,-9.11,802021.92,255892.74,546129.18,802121.44,412807.00,368426.00,44381.00,128868.00,88941.00,20719.44,,61981.00,88805.00,254609.00,137600.00,129277.00,8323.00,17280.00,6507.00,37625.00,55597.00,547512.44,275207.00,239149.00,36058.00,111588.00,82434.00,20719.44,,24356.00,33208.00,,ND,-2005.64,2172.48,-4178.12,2692.22,-1245.00,-26.00,-1219.00,1552.00,824.00,51.22,,1143.00,367.00,3681.00,1433.00,1459.00,-26.00,215.00,247.00,941.00,845.00,-988.78,-2678.00,-1485.00,-1193.00,1337.00,577.00,51.22,,202.00,-478.00,,ND
1991-09,ND,,ND,,,12.38,55.40,87.00,12460.00,,,,-1.69,13.69,-8.90,800889.34,258812.22,542077.11,802500.00,409742.00,366312.00,43430.00,124407.00,89222.00,20769.00,,60942.00,97418.00,257752.00,137668.00,129331.00,8337.00,17495.00,6717.00,36743.00,59129.00,544748.00,272074.00,236981.00,35093.00,106912.00,82505.00,20769.00,,24199.00,38289.00,,267363.00,-1132.59,2919.48,-4052.07,378.56,-3065.00,-2114.00,-951.00,-4461.00,281.00,49.56,,-1039.00,8613.00,3143.00,68.00,54.00,14.00,215.00,210.00,-882.00,3532.00,-2764.44,-3133.00,-2168.00,-965.00,-4676.00,71.00,49.56,,-157.00,5081.00,,-580.33
1991-10,ND,,ND,,,12.23,55.40,88.00,12684.00,,,,-3.40,11.76,-10.64,798616.98,261348.24,537268.74,799450.88,408474.00,364599.00,43875.00,123320.00,88777.00,20881.88,,60902.00,97096.00,259964.00,139853.00,131299.00,8554.00,17710.00,6871.00,36678.00,58852.00,539486.88,268621.00,233300.00,35321.00,105610.00,81906.00,20881.88,,24224.00,38244.00,,ND,-2272.36,2536.01,-4808.37,-3049.12,-1268.00,-1713.00,445.00,-1087.00,-445.00,112.88,,-40.00,-322.00,2212.00,2185.00,1968.00,217.00,215.00,154.00,-65.00,-277.00,-5261.12,-3453.00,-3681.00,228.00,-1302.00,-599.00,112.88,,25.00,-45.00,,ND
1991-11,10.61,,14.88,,,10.79,54.10,88.00,13245.00,,,,-0.51,6.56,-3.96,798274.98,262777.28,535497.70,801146.12,407548.00,364185.00,43363.00,122356.00,88524.00,20991.12,,62663.00,99064.00,263903.00,139040.00,130455.00,8585.00,17925.00,7039.00,38006.00,61893.00,537243.12,268508.00,233730.00,34778.00,104431.00,81485.00,20991.12,,24657.00,37171.00,,ND,-342.00,1429.04,-1771.04,1695.24,-926.00,-414.00,-512.00,-964.00,-253.00,109.24,,1761.00,1968.00,3939.00,-813.00,-844.00,31.00,215.00,168.00,1328.00,3041.00,-2243.76,-113.00,430.00,-543.00,-1179.00,-421.00,109.24,,433.00,-1073.00,,ND
1991-12,ND,,ND,,,10.41,53.70,88.00,13476.00,,,,-0.37,4.53,-2.77,798028.97,263768.55,534260.42,815581.00,412337.00,370176.00,42161.00,121563.00,90302.00,21104.00,,67318.00,102957.00,277089.00,146479.00,138005.00,8474.00,18140.00,7371.00,41658.00,63441.00,538492.00,265858.00,232171.00,33687.00,103423.00,82931.00,21104.00,,25660.00,39516.00,,264214.00,-246.01,991.27,-1237.28,14434.88,4789.00,5991.00,-1202.00,-793.00,1778.00,112.88,,4655.00,3893.00,13186.00,7439.00,7550.00,-111.00,215.00,332.00,3652.00,1548.00,1248.88,-2650.00,-1559.00,-1091.00,-1008.00,1446.00,112.88,,1003.00,2345.00,,-1049.67
1992-01,ND,,ND,,,10.04,53.50,89.00,13135.00,,,,1.43,7.36,-1.49,798982.71,265386.49,533596.22,805840.16,407521.00,366160.00,41361.00,118915.00,89612.00,21375.16,,63516.00,104901.00,270420.00,142205.00,133939.00,8266.00,18355.00,7504.00,38930.00,63426.00,535420.16,265316.00,232221.00,33095.00,100560.00,82108.00,21375.16,,24586.00,41475.00,,ND,953.73,1617.93,-664.20,-9740.84,-4816.00,-4016.00,-800.00,-2648.00,-690.00,271.16,,-3802.00,1944.00,-6669.00,-4274.00,-4066.00,-208.00,215.00,133.00,-2728.00,-15.00,-3071.84,-542.00,50.00,-592.00,-2863.00,-823.00,271.16,,-1074.00,1959.00,,ND
1992-02,9.89,,14.39,,,10.19,53.80,89.00,13340.00,,,,0.99,4.95,-0.98,799640.38,266482.13,533158.25,797773.84,401188.00,360708.00,40480.00,120808.00,89272.00,21628.84,,60908.00,103969.00,265961.00,138782.00,130738.00,8044.00,18570.00,7665.00,37114.00,63830.00,531812.84,262406.00,229970.00,32436.00,102238.00,81607.00,21628.84,,23794.00,40139.00,,ND,657.68,1095.64,-437.96,-8066.33,-6333.00,-5452.00,-881.00,1893.00,-340.00,253.67,,-2608.00,-932.00,-4459.00,-3423.00,-3201.00,-222.00,215.00,161.00,-1816.00,404.00,-3607.33,-2910.00,-2251.00,-659.00,1678.00,-501.00,253.67,,-792.00,-1336.00,,ND
1992-03,ND,,ND,,,10.92,54.30,89.00,13137.00,,,,-0.30,1.23,-1.06,799442.11,266755.70,532686.41,793353.00,396493.00,357166.00,39327.00,118916.00,89473.00,21900.00,,59877.00,106694.00,263739.00,136189.00,128419.00,7770.00,18785.00,7871.00,36442.00,64452.00,529614.00,260304.00,228747.00,31557.00,100131.00,81602.00,21900.00,,23435.00,42242.00,,262328.00,-198.28,273.57,-471.84,-4420.84,-4695.00,-3542.00,-1153.00,-1892.00,201.00,271.16,,-1031.00,2725.00,-2222.00,-2593.00,-2319.00,-274.00,215.00,206.00,-672.00,622.00,-2198.84,-2102.00,-1223.00,-879.00,-2107.00,-5.00,271.16,,-359.00,2103.00,,-628.67
1992-04,ND,,ND,,,10.84,54.50,89.00,13208.00,,,,-2.68,4.83,-6.44,797658.14,267829.23,529828.90,791919.16,396129.00,357471.00,38658.00,118677.00,88719.00,22155.16,,60251.00,105988.00,264524.00,136149.00,128389.00,7760.00,19000.00,7993.00,36870.00,64512.00,527395.16,259980.00,229082.00,30898.00,99677.00,80726.00,22155.16,,23381.00,41476.00,,ND,-1783.97,1073.54,-2857.51,-1433.84,-364.00,305.00,-669.00,-239.00,-754.00,255.16,,374.00,-706.00,785.00,-40.00,-30.00,-10.00,215.00,122.00,428.00,60.00,-2218.84,-324.00,335.00,-659.00,-454.00,-876.00,255.16,,-54.00,-766.00,,ND
1992-05,9.52,,14.28,,,10.67,54.70,89.00,13373.00,,,,0.01,4.13,-2.07,797667.90,268751.80,528916.10,791232.84,394864.00,356312.00,38552.00,116511.00,88805.00,22418.84,,60668.00,107966.00,265514.00,135699.00,127838.00,7861.00,19215.00,8188.00,37317.00,65095.00,525718.84,259165.00,228474.00,30691.00,97296.00,80617.00,22418.84,,23351.00,42871.00,,ND,9.77,922.57,-912.80,-686.33,-1265.00,-1159.00,-106.00,-2166.00,86.00,263.67,,417.00,1978.00,990.00,-450.00,-551.00,101.00,215.00,195.00,447.00,583.00,-1676.33,-815.00,-608.00,-207.00,-2381.00,-109.00,263.67,,-30.00,1395.00,,ND
1992-06,ND,,ND,,,10.24,54.40,89.00,13369.00,,,,-0.59,8.73,-5.33,797276.31,270707.63,526568.68,792332.00,394113.00,355981.00,38132.00,116981.00,88307.00,22674.00,,60723.00,109534.00,267816.00,135596.00,127700.00,7896.00,19430.00,8329.00,37481.00,66980.00,524516.00,258517.00,228281.00,30236.00,97551.00,79978.00,22674.00,,23242.00,42554.00,,259843.00,-391.59,1955.83,-2347.42,1099.16,-751.00,-331.00,-420.00,470.00,-498.00,255.16,,55.00,1568.00,2302.00,-103.00,-138.00,35.00,215.00,141.00,164.00,1885.00,-1202.84,-648.00,-193.00,-455.00,255.00,-639.00,255.16,,-109.00,-317.00,,-828.33
1992-07,ND,,ND,,,9.94,54.40,89.00,13570.00,,,,1.19,0.49,1.55,798068.16,270817.59,527250.56,792948.01,394982.00,357018.00,37964.00,117440.00,89164.00,23016.01,,60661.00,107685.00,267740.00,135503.00,127574.00,7929.00,19645.00,8508.00,37561.00,66523.00,525208.01,259479.00,229444.00,30035.00,97795.00,80656.00,23016.01,,23100.00,41162.00,,ND,791.84,109.96,681.88,616.01,869.00,1037.00,-168.00,459.00,857.00,342.01,,-62.00,-1849.00,-76.00,-93.00,-126.00,33.00,215.00,179.00,80.00,-457.00,692.01,962.00,1163.00,-201.00,244.00,678.00,342.01,,-142.00,-1392.00,,ND
1992-08,9.15,,13.94,,,8.88,53.60,90.00,13745.00,,,,2.64,5.60,1.12,799823.80,272080.50,527743.30,799384.02,395583.00,357719.00,37864.00,117972.00,90139.00,23358.02,,61677.00,110655.00,270598.00,135038.00,127063.00,7975.00,19860.00,8700.00,38439.00,68561.00,528786.02,260545.00,230656.00,29889.00,98112.00,81439.00,23358.02,,23238.00,42094.00,,ND,1755.64,1262.91,492.73,6436.01,601.00,701.00,-100.00,532.00,975.00,342.01,,1016.00,2970.00,2858.00,-465.00,-511.00,46.00,215.00,192.00,878.00,2038.00,3578.01,1066.00,1212.00,-146.00,317.00,783.00,342.01,,138.00,932.00,,ND
1992-09,ND,,ND,,,8.65,53.30,90.00,13889.00,,,,0.56,4.84,-1.64,800198.90,273176.96,527021.95,801933.00,394774.00,357300.00,37474.00,117476.00,90706.00,23689.00,,61748.00,113540.00,272158.00,134931.00,126971.00,7960.00,20075.00,8855.00,38602.00,69695.00,529775.00,259843.00,230329.00,29514.00,97401.00,81851.00,23689.00,,23146.00,43845.00,,264124.00,375.10,1096.46,-721.35,2548.98,-809.00,-419.00,-390.00,-496.00,567.00,330.98,,71.00,2885.00,1560.00,-107.00,-92.00,-15.00,215.00,155.00,163.00,1134.00,988.98,-702.00,-327.00,-375.00,-711.00,412.00,330.98,,-92.00,1751.00,,1427.00
1992-10,ND,,ND,,,9.51,54.10,89.00,13885.00,,,,-0.96,8.92,-6.09,799555.99,275207.64,524348.35,800770.09,393085.00,356412.00,36673.00,117069.00,90872.00,23852.09,,63209.00,112683.00,274000.00,135497.00,127120.00,8377.00,20290.00,9141.00,39943.00,69129.00,526770.09,257588.00,229292.00,28296.00,96779.00,81731.00,23852.09,,23266.00,43554.00,,ND,-642.91,2030.68,-2673.59,-1162.91,-1689.00,-888.00,-801.00,-407.00,166.00,163.09,,1461.00,-857.00,1842.00,566.00,149.00,417.00,215.00,286.00,1341.00,-566.00,-3004.91,-2255.00,-1037.00,-1218.00,-622.00,-120.00,163.09,,120.00,-291.00,,ND
1992-11,8.60,,13.55,,,9.65,54.10,89.00,14043.00,,,,4.72,1.10,6.61,802697.98,275459.75,527238.23,805831.91,394176.00,357412.00,36764.00,117450.00,91902.00,24009.91,,63960.00,114334.00,276754.00,136723.00,127737.00,8986.00,20505.00,9517.00,40216.00,69793.00,529077.91,257453.00,229675.00,27778.00,96945.00,82385.00,24009.91,,23744.00,44541.00,,ND,3141.99,252.11,2889.88,5061.82,1091.00,1000.00,91.00,381.00,1030.00,157.82,,751.00,1651.00,2754.00,1226.00,617.00,609.00,215.00,376.00,273.00,664.00,2307.82,-135.00,383.00,-518.00,166.00,654.00,157.82,,478.00,987.00,,ND
1992-12,ND,,ND,,,9.65,53.60,90.00,14315.00,,,,5.11,13.03,0.98,806118.69,278449.67,527669.02,824769.00,400258.00,362901.00,37357.00,118052.00,91694.00,24173.00,,70315.00,120277.00,292258.00,142695.00,132966.00,9729.00,20720.00,9768.00,44466.00,74609.00,532511.00,257563.00,229935.00,27628.00,97332.00,81926.00,24173.00,,25849.00,45668.00,,263987.00,3420.71,2989.92,430.79,18937.09,6082.00,5489.00,593.00,602.00,-208.00,163.09,,6355.00,5943.00,15504.00,5972.00,5229.00,743.00,215.00,251.00,4250.00,4816.00,3433.09,110.00,260.00,-150.00,387.00,-459.00,163.09,,2105.00,1127.00,,-45.67
1993-01,ND,,ND,,,10.21,54.16,90.41,13974.73,,,,4.77,10.97,1.50,809325.43,280994.81,528330.62,816413.38,399437.00,362312.00,37125.00,116815.00,90847.00,24329.38,,66862.00,118123.00,286162.00,139917.00,130079.00,9838.00,20935.00,9547.00,41961.00,73802.00,530251.38,259520.00,232233.00,27287.00,95880.00,81300.00,24329.38,,24901.00,44321.00,,ND,3206.74,2545.14,661.60,-8355.62,-821.00,-589.00,-232.00,-1237.00,-847.00,156.38,,-3453.00,-2154.00,-6096.00,-2778.00,-2887.00,109.00,215.00,-221.00,-2505.00,-807.00,-2259.62,1957.00,2298.00,-341.00,-1452.00,-626.00,156.38,,-948.00,-1347.00,,ND
1993-02,8.57,,13.57,,,10.33,54.51,91.00,13849.39,,,,7.02,10.83,4.99,814058.92,283531.25,530527.68,811702.62,396763.00,359813.00,36950.00,113386.00,91836.00,24470.62,,64204.00,121043.00,283050.00,138477.00,128517.00,9960.00,21150.00,9518.00,40046.00,73859.00,528652.62,258286.00,231296.00,26990.00,92236.00,82318.00,24470.62,,24158.00,47184.00,,ND,4733.49,2536.44,2197.06,-4710.75,-2674.00,-2499.00,-175.00,-3429.00,989.00,141.25,,-2658.00,2920.00,-3112.00,-1440.00,-1562.00,122.00,215.00,-29.00,-1915.00,57.00,-1598.75,-1234.00,-937.00,-297.00,-3644.00,1018.00,141.25,,-743.00,2863.00,,ND
1993-03,ND,,ND,,,10.05,54.77,90.41,14013.34,,,,-0.59,5.75,-3.98,813656.29,284890.41,528765.89,807262.00,395674.00,358900.00,36774.00,112398.00,91424.00,24627.00,,63351.00,119788.00,281767.00,138928.00,128847.00,10081.00,21365.00,9344.00,39444.00,72686.00,525495.00,256746.00,230053.00,26693.00,91033.00,82080.00,24627.00,,23907.00,47102.00,,265446.00,-402.63,1359.16,-1761.79,-4440.62,-1089.00,-913.00,-176.00,-988.00,-412.00,156.38,,-853.00,-1255.00,-1283.00,451.00,330.00,121.00,215.00,-174.00,-602.00,-1173.00,-3157.62,-1540.00,-1243.00,-297.00,-1203.00,-238.00,156.38,,-251.00,-82.00,,486.33
1993-04,ND,,ND,,,9.74,54.79,90.37,14020.79,,,,9.00,8.79,9.11,819756.94,286976.13,532780.81,813561.76,399269.00,362295.00,36974.00,112923.00,93520.00,24858.76,,63759.00,119232.00,283450.00,140766.00,130446.00,10320.00,21580.00,9609.00,39819.00,71676.00,530111.76,258503.00,231849.00,26654.00,91343.00,83911.00,24858.76,,23940.00,47556.00,,ND,6100.65,2085.73,4014.92,6299.76,3595.00,3395.00,200.00,525.00,2096.00,231.76,,408.00,-556.00,1683.00,1838.00,1599.00,239.00,215.00,265.00,375.00,-1010.00,4616.76,1757.00,1796.00,-39.00,310.00,1831.00,231.76,,33.00,454.00,,ND
1993-05,8.17,,13.63,,,9.66,54.77,91.00,14145.86,,,,0.00,6.25,-3.36,819759.05,288470.63,531288.42,812922.24,402277.00,365102.00,37175.00,108268.00,94259.00,25098.24,,64351.00,118669.00,285078.00,142457.00,131895.00,10562.00,21795.00,9736.00,40300.00,70790.00,527844.24,259820.00,233207.00,26613.00,86473.00,84523.00,25098.24,,24051.00,47879.00,,ND,2.11,1494.50,-1492.39,-639.52,3008.00,2807.00,201.00,-4655.00,739.00,239.48,,592.00,-563.00,1628.00,1691.00,1449.00,242.00,215.00,127.00,481.00,-886.00,-2267.52,1317.00,1358.00,-41.00,-4870.00,612.00,239.48,,111.00,323.00,,ND
1993-06,ND,,ND,,,9.62,54.97,91.18,14296.39,,,,5.93,6.20,5.79,823811.81,289961.25,533850.55,818662.00,404008.00,366632.00,37376.00,110302.00,95387.00,25330.00,,64553.00,119082.00,286864.00,141879.00,131073.00,10806.00,22010.00,9904.00,40538.00,72533.00,531798.00,262129.00,235559.00,26570.00,88292.00,85483.00,25330.00,,24015.00,46549.00,,271990.00,4052.76,1490.62,2562.13,5739.76,1731.00,1530.00,201.00,2034.00,1128.00,231.76,,202.00,413.00,1786.00,-578.00,-822.00,244.00,215.00,168.00,238.00,1743.00,3953.76,2309.00,2352.00,-43.00,1819.00,960.00,231.76,,-36.00,-1330.00,,2181.33
1993-07,ND,,ND,,,9.52,55.09,91.44,14430.42,,,,8.31,17.67,3.23,829518.73,294232.01,535286.72,823982.92,408451.00,371137.00,37314.00,111904.00,96075.00,25570.92,,65111.00,116871.00,290805.00,146088.00,135544.00,10544.00,22225.00,10037.00,40980.00,71475.00,533177.92,262363.00,235593.00,26770.00,89679.00,86038.00,25570.92,,24131.00,45396.00,,ND,5706.92,4270.76,1436.17,5320.92,4443.00,4505.00,-62.00,1602.00,688.00,240.92,,558.00,-2211.00,3941.00,4209.00,4471.00,-262.00,215.00,133.00,442.00,-1058.00,1379.92,234.00,34.00,200.00,1387.00,555.00,240.92,,116.00,-1153.00,,ND
1993-08,7.98,,13.45,,,9.32,55.08,91.00,14323.56,,,,6.82,8.29,6.02,834235.53,296264.17,537971.36,833711.85,412314.00,375059.00,37255.00,110743.00,98056.00,25811.85,,66112.00,120675.00,294564.00,147158.00,136874.00,10284.00,22440.00,10307.00,41810.00,72849.00,539147.85,265156.00,238185.00,26971.00,88303.00,87749.00,25811.85,,24302.00,47826.00,,ND,4716.80,2032.16,2684.65,9728.92,3863.00,3922.00,-59.00,-1161.00,1981.00,240.92,,1001.00,3804.00,3759.00,1070.00,1330.00,-260.00,215.00,270.00,830.00,1374.00,5969.92,2793.00,2592.00,201.00,-1376.00,1711.00,240.92,,171.00,2430.00,,ND
1993-09,ND,,ND,,,9.29,54.93,90.57,14347.68,,,,9.16,12.90,7.10,840602.98,299447.98,541155.00,842668.00,416558.00,379364.00,37194.00,110733.00,98893.00,26045.00,,66608.00,123831.00,298288.00,148286.00,138262.00,10024.00,22655.00,10458.00,42308.00,74581.00,544380.00,268272.00,241102.00,27170.00,88078.00,88435.00,26045.00,,24300.00,49250.00,,281967.00,6367.45,3183.82,3183.63,8956.15,4244.00,4305.00,-61.00,-10.00,837.00,233.15,,496.00,3156.00,3724.00,1128.00,1388.00,-260.00,215.00,151.00,498.00,1732.00,5232.15,3116.00,2917.00,199.00,-225.00,686.00,233.15,,-2.00,1424.00,,3325.67
1993-10,ND,,ND,,,9.31,55.12,90.09,14649.76,,,,10.01,8.84,10.66,847616.63,301654.09,545962.54,849402.09,419074.00,381660.00,37414.00,111343.00,99340.00,26301.09,,67458.00,125886.00,300503.00,148972.00,138816.00,10156.00,22870.00,10747.00,43072.00,74842.00,548899.09,270102.00,242844.00,27258.00,88473.00,88593.00,26301.09,,24386.00,51044.00,,ND,7013.65,2206.11,4807.54,6734.09,2516.00,2296.00,220.00,610.00,447.00,256.09,,850.00,2055.00,2215.00,686.00,554.00,132.00,215.00,289.00,764.00,261.00,4519.09,1830.00,1742.00,88.00,395.00,158.00,256.09,,86.00,1794.00,,ND
1993-11,7.63,,13.22,,,9.00,54.69,90.56,14839.37,,,,12.61,19.53,8.78,856523.42,306564.01,549959.41,860159.91,425256.00,387621.00,37635.00,113379.00,100059.00,26548.91,,69925.00,124992.00,308136.00,153905.00,143615.00,10290.00,23085.00,11069.00,44865.00,75212.00,552023.91,271351.00,244006.00,27345.00,90294.00,88990.00,26548.91,,25060.00,49780.00,,ND,8906.79,4909.91,3996.87,10757.82,6182.00,5961.00,221.00,2036.00,719.00,247.82,,2467.00,-894.00,7633.00,4933.00,4799.00,134.00,215.00,322.00,1793.00,370.00,3124.82,1249.00,1162.00,87.00,1821.00,397.00,247.82,,674.00,-1264.00,,ND
